dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
CMA,Regulatory & Finance,"Algorithms, competition and consumer harm: call for information",2021-06-18 10:54:50,2021.0,6.0,June,2.0,Q2.0 2021.0,2021-06,6.0,3-Medium,No,Research & Analysis,Strategic,Cross-Sector,Algorithmic Decision-Making,Active,Government/Public Sector,"The CMA invites evidence on algorithmic harms, seeking input for future regulatory actions to address competition issues and consumer protection.",algorithms,"algorithms, consumer harm, regulatory action",Over 2 years ago,1609.0,20,3.0,The CMA is inviting views and evidence on the harms outlined in its paper on algorithms and information on specific issues with firms that the CMA could examine and consider for future action.,https://www.gov.uk/government/consultations/algorithms-competition-and-consumer-harm-call-for-information,consultation_outcome,,2025-11-13,24
CMA,Regulatory & Finance,Sonya Branch speaks about the cartel offence and the CMA,2014-11-05 15:09:09,2014.0,11.0,November,4.0,Q4.0 2014.0,2014-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,4026.0,11,,Sonya Branch's speech to the Business Crime – 2014 Conference.,https://www.gov.uk/government/speeches/sonya-branch-speaks-about-the-cartel-offence-and-the-cma,speech,,2025-11-13,45
CMA,Regulatory & Finance,Joint Statement on competition in generative AI foundation models and AI products,2024-07-23 13:03:34,2024.0,7.0,July,3.0,Q3.0 2024.0,2024-07,8.0,2-High,Yes,Implementation Guidance,Strategic,Technology,Innovation & R&D,Active,Government/Public Sector,"The joint statement outlines competitive practices for generative AI foundation models, emphasizing collaboration among UK, EU, and US authorities.",competition,"competition, generative AI, foundation models",1-2 years ago,478.0,19,3.0,"Joint statement between the competition authorities of the United Kingdom, European Union and the United States of America on competition in generative AI foundation models and AI products.",https://www.gov.uk/government/publications/joint-statement-on-competition-in-generative-ai-foundation-models-and-ai-products,guidance,Guidance,2025-11-13,30
CMA,Regulatory & Finance,Stephen Blake explains the benefit of specialist cartel enforcement authorities,2015-02-03 16:33:00,2015.0,2.0,February,1.0,Q1.0 2015.0,2015-02,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,3936.0,11,,"Speech given by Stephen Blake, Senior Director, Cartels and Criminal Group at a conference on the 'Challenges in the field of economic and financial crime in Europe'.",https://www.gov.uk/government/speeches/stephen-blake-explains-the-benefit-of-specialist-cartel-enforcement-authorities,speech,,2025-11-13,6
CMA,Regulatory & Finance,Cartels: policy for witnessing and reporting,2014-03-30 23:00:00,2014.0,3.0,March,1.0,Q1.0 2014.0,2014-03,0.0,5-Minimal,No,Implementation Guidance,Background,Other/Mixed,General AI Policy,Historical,Government/Public Sector,"This document does not address artificial intelligence or related systems, focusing instead on cartel policies.",Not available,Not available,Over 2 years ago,4245.0,15,,Provides general information regarding cartels and a guide on the CMA's policy for cartel informants,https://www.gov.uk/government/publications/cartels-informant-rewards-policy,guidance,Guidance,2025-11-13,13
CMA,Regulatory & Finance,Digital Markets: using our existing tools and emerging thoughts on a new regime,2020-10-09 12:49:00,2020.0,10.0,October,4.0,Q4.0 2020.0,2020-10,3.0,4-Low,No,Strategy & Frameworks,Strategic,Technology,Innovation & R&D,Active,Government/Public Sector,"The speech discusses competition tools and potential new regimes to foster innovation in digital markets, including AI considerations.",innovation,"innovation, competition, digital markets",Over 2 years ago,1861.0,18,3.0,"Andrea Coscelli, Chief Executive of the CMA, delivers a keynote speech to the annual Fordham Competition Law Institute conference on the CMA’s existing tools and a new regime to support competition and innovation in digital markets.",https://www.gov.uk/government/speeches/digital-markets-using-our-existing-tools-and-emerging-thoughts-on-a-new-regime,speech,,2025-11-13,41
CMA,Regulatory & Finance,CMA response to Industrial Strategy Green Paper,2024-11-21 00:00:00,2024.0,11.0,November,4.0,Q4.0 2024.0,2024-11,0.0,5-Minimal,No,Research & Analysis,Strategic,Other/Mixed,General AI Policy,Under Review,Government/Public Sector,"This correspondence does not specifically address artificial intelligence, focusing instead on the Industrial Strategy Green Paper.",Not available,Not available,Last year,357.0,16,,"The Competition and Markets Authority (CMA) has responded to the government Green Paper, 'Invest 2035: The UK’s Modern Industrial Strategy'.",https://www.gov.uk/government/publications/cma-response-to-industrial-strategy-green-paper,correspondence,Correspondence,2025-11-13,47
CMA,Regulatory & Finance,Competition in the digital age: reflecting on digital merger investigations,2019-06-03 09:30:00,2019.0,6.0,June,2.0,Q2.0 2019.0,2019-06,0.0,5-Minimal,No,International Cooperation,Background,Other/Mixed,General AI Policy,Historical,Government/Public Sector,This speech discusses competition in the digital economy but does not focus on AI systems or regulations.,Not available,Not available,Over 2 years ago,2355.0,17,,A speech delivered by Andrea Coscelli to the OECD/G7 conference on competition and the digital economy.,https://www.gov.uk/government/speeches/competition-in-the-digital-age-reflecting-on-digital-merger-investigations,speech,,2025-11-13,23
CMA,Regulatory & Finance,Martin Coleman: UK merger control in the post-Brexit era,2023-11-20 16:01:12,2023.0,11.0,November,4.0,Q4.0 2023.0,2023-11,0.0,5-Minimal,No,International Cooperation,Background,Other/Mixed,General AI Policy,Active,Government/Public Sector,"This speech addresses UK merger control post-Brexit, lacking specific focus on AI systems or related regulations.",Not available,Not available,1-2 years ago,724.0,16,,"A speech by Martin Coleman, Non-Executive Director and Panel Chair of the Competition and Markets Authority (CMA), to the CMA's UK merger control event.",https://www.gov.uk/government/speeches/martin-coleman-uk-merger-control-in-the-post-brexit-era,speech,,2025-11-13,47
CMA,Regulatory & Finance,Personal information charter,2025-08-04 09:10:37,2025.0,8.0,August,3.0,Q3.0 2025.0,2025-08,4.0,4-Low,No,Regulation & Compliance,Operational,Public Sector,Data & Privacy,Active,General Public,"The charter outlines how personal data is collected and used, emphasizing compliance with data protection regulations.",data protection,"data protection, privacy, compliance",Last 6 months,101.0,16,3.0,"How we collect, use and share your personal information (personal data) at the CMA.",https://www.gov.uk/government/organisations/competition-and-markets-authority/about/personal-information-charter,personal_information_charter,,2025-11-13,32
CMA,Regulatory & Finance,Competition law risk: a short guide,2020-09-10 09:06:26,2020.0,9.0,September,3.0,Q3.0 2020.0,2020-09,0.0,5-Minimal,No,Implementation Guidance,Operational,Other/Mixed,General AI Policy,Historical,Business/Private Sector,This document does not address artificial intelligence or related systems.,Not available,Not available,Over 2 years ago,1890.0,10,,Information for businesses on how to comply with competition law.,https://www.gov.uk/government/publications/competition-law-risk-a-short-guide,guidance,Guidance,2025-11-13,37
CMA,Regulatory & Finance,Competition authorities in the 21st century: Adapting to a new economic landscape,2023-09-21 15:12:00,2023.0,9.0,September,3.0,Q3.0 2023.0,2023-09,0.0,5-Minimal,No,Research & Analysis,Strategic,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related systems.,Not available,Not available,Over 2 years ago,784.0,10,,"A keynote speech delivered by Marcus Bokkerink, Chair of the Competition and Markets Authority, to the Fordham Competition Law Institute Conference",https://www.gov.uk/government/speeches/competition-authorities-in-the-21st-century-adapting-to-a-new-economic-landscape,speech,,2025-11-13,38
CMA,Regulatory & Finance,Digital Regulation Cooperation Forum workplan 2021/22,2021-03-10 08:00:00,2021.0,3.0,March,1.0,Q1.0 2021.0,2021-03,0.0,5-Minimal,No,Strategy & Frameworks,High Impact,Technology,Innovation & R&D,Active,Government/Public Sector,This document does not address artificial intelligence or related systems.,Not available,Not available,Over 2 years ago,1709.0,10,,How we aim to deliver a new phase in cooperation across our work in digital markets and the DRCF focus areas and projects for 2021/2022.,https://www.gov.uk/government/publications/digital-regulation-cooperation-forum-workplan-202122,policy_paper,Policy paper,2025-11-13,10
CMA,Regulatory & Finance,Competition and Markets Authority annual plan 2018 to 2019,2018-03-29 12:51:00,2018.0,3.0,March,1.0,Q1.0 2018.0,2018-03,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,2786.0,10,,How the CMA proposes to deliver on its strategy and vision for 2018 to 2019.,https://www.gov.uk/government/publications/competition-and-markets-authority-annual-plan-2018-to-2019,corporate_report,Corporate report,2025-11-13,13
CMA,Regulatory & Finance,Modernising Consumer Markets Green Paper: CMA response,2018-07-17 13:41:00,2018.0,7.0,July,3.0,Q3.0 2018.0,2018-07,0.0,5-Minimal,No,Research & Analysis,Strategic,Other/Mixed,General AI Policy,Historical,Government/Public Sector,This document does not address artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,2676.0,10,,The CMA has responded to the Government's Green Paper: Modernising Consumer Markets.,https://www.gov.uk/government/publications/modernising-consumer-markets-green-paper-cma-response,research,Research,2025-11-13,29
CMA,Regulatory & Finance,Keynote speech to the BIICL Tech Antitrust Roundtable 2024,2024-11-26 00:00:00,2024.0,11.0,November,4.0,Q4.0 2024.0,2024-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related technologies.,Not available,Not available,Last year,352.0,10,,"The keynote speech delivered by Jessica Lennard, Chief Strategy and External Affairs Officer, to the 6th Annual BIICL Technology and Antitrust Roundtable",https://www.gov.uk/government/speeches/keynote-speech-to-the-biicl-tech-antitrust-roundtable-2024,speech,,2025-11-13,48
CMA,Regulatory & Finance,Michael Grenfell on antitrust in the digital age,2016-11-15 13:39:34,2016.0,11.0,November,4.0,Q4.0 2016.0,2016-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,3285.0,10,,"Lecture given by Michael Grenfell, CMA Executive Director – Enforcement, at the Competition Law Forum.",https://www.gov.uk/government/speeches/michael-grenfell-on-antitrust-in-the-digital-age,speech,,2025-11-13,46
CMA,Regulatory & Finance,Competition and Markets Authority annual plan 2019 to 2020,2019-02-14 14:30:00,2019.0,2.0,February,1.0,Q1.0 2019.0,2019-02,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,2464.0,10,,How the CMA will deliver on its strategy and vision for 2019 to 2020.,https://www.gov.uk/government/publications/competition-and-markets-authority-annual-plan-2019-to-2020,corporate_report,Corporate report,2025-11-13,7
CMA,Regulatory & Finance,CMA Annual Plan consultation 2019/20,2018-12-03 16:00:46,2018.0,12.0,December,4.0,Q4.0 2018.0,2018-12,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,2537.0,10,,The Competition and Markets Authority (CMA) is consulting on its draft annual plan for 2019 to 2020.,https://www.gov.uk/government/consultations/cma-annual-plan-consultation-201920,consultation_outcome,,2025-11-13,49
CMA,Regulatory & Finance,The future of competition enforcement in the UK,2018-11-13 10:00:00,2018.0,11.0,November,4.0,Q4.0 2018.0,2018-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related topics.,Not available,Not available,Over 2 years ago,2557.0,10,,Opening address by Ann Pope at the Thomson Reuters Conference.,https://www.gov.uk/government/speeches/the-future-of-competition-enforcement-in-the-uk,speech,,2025-11-13,46
CMA,Regulatory & Finance,"Is competition enough? Competition for consumers, on behalf of consumers.",2019-05-08 13:15:00,2019.0,5.0,May,2.0,Q2.0 2019.0,2019-05,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related topics.,Not available,Not available,Over 2 years ago,2381.0,10,,Andrew Tyrie spoke to the Social Market Foundation about protecting and promoting the consumer interest in the modern economy.,https://www.gov.uk/government/speeches/is-competition-enough-competition-for-consumers-on-behalf-of-consumers,speech,,2025-11-13,19
CMA,Regulatory & Finance,A view from the CMA: Brexit and beyond,2018-05-16 08:59:00,2018.0,5.0,May,2.0,Q2.0 2018.0,2018-05,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related topics.,Not available,Not available,Over 2 years ago,2738.0,10,,"Keynote speech given by Michael Grenfell, CMA Executive Director – Enforcement, at the Advanced EU competition law conference.",https://www.gov.uk/government/speeches/a-view-from-the-cma-brexit-and-beyond,speech,,2025-11-13,20
CMA,Regulatory & Finance,UK competition enforcement – where next?,2017-11-29 10:00:26,2017.0,11.0,November,4.0,Q4.0 2017.0,2017-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not address artificial intelligence or related systems.,Not available,Not available,Over 2 years ago,2906.0,10,,"Michael Grenfell, CMA Executive Director, speaks at the Thomson Reuters competition law conference about enforcement work and what lies ahead.",https://www.gov.uk/government/speeches/uk-competition-enforcement-where-next,speech,,2025-11-13,48
CMA,Regulatory & Finance,CMA Draft Annual Plan consultation 2025 to 2026,2025-03-27 14:24:05,2025.0,3.0,March,1.0,Q1.0 2025.0,2025-03,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Proposed,Government/Public Sector,This document does not address artificial intelligence or related systems.,Not available,Not available,Last year,231.0,10,,The Competition and Markets Authority (CMA) is consulting on its draft Annual Plan for 2025 to 2026.,https://www.gov.uk/government/consultations/cma-draft-annual-plan-consultation-2025-to-2026,consultation_outcome,,2025-11-13,13
CMA,Regulatory & Finance,CMA Annual Plan consultation 2024 to 2025,2024-03-14 13:18:31,2024.0,3.0,March,1.0,Q1.0 2024.0,2024-03,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Proposed,Government/Public Sector,This document does not address artificial intelligence or related systems.,Not available,Not available,1-2 years ago,609.0,10,,The Competition and Markets Authority (CMA) is consulting on its draft Annual Plan for 2024 to 2025.,https://www.gov.uk/government/consultations/cma-annual-plan-consultation-2024-to-2025,consultation_outcome,,2025-11-13,11
CMA,Regulatory & Finance,CMA Annual Plan 2025 to 2026,2025-03-27 00:00:00,2025.0,3.0,March,1.0,Q1.0 2025.0,2025-03,0.0,5-Minimal,No,Strategy & Frameworks,Strategic,Other/Mixed,General AI Policy,Proposed,Government/Public Sector,The CMA Annual Plan outlines economic growth strategies but does not specifically address AI systems or obligations.,Not available,Not available,Last year,231.0,17,,The CMA’s annual plan for 2025 to 2026 sets out an ambitious programme of work to support economic growth and long-term prosperity for the UK.,https://www.gov.uk/government/publications/cma-annual-plan-2025-to-2026,corporate_report,Corporate report,2025-11-13,13
CMA,Regulatory & Finance,CMA Annual Plan 2024 to 2025,2024-03-14 00:00:00,2024.0,3.0,March,1.0,Q1.0 2024.0,2024-03,0.0,5-Minimal,No,Strategy & Frameworks,Strategic,Other/Mixed,General AI Policy,Proposed,Government/Public Sector,The CMA Annual Plan details strategic focus areas for 2024-2025 but lacks specific references to AI systems or compliance.,Not available,Not available,1-2 years ago,609.0,19,,The CMA’s annual plan for 2024 to 2025 updates on the CMA’s strategic framework and areas of focus for the coming 12-month period.,https://www.gov.uk/government/publications/cma-annual-plan-2024-to-2025,corporate_report,Corporate report,2025-11-13,11
CMA,Regulatory & Finance,Online Choice Architecture: How digital design can harm competition and consumers,2022-04-05 11:31:00,2022.0,4.0,April,2.0,Q2.0 2022.0,2022-04,5.0,3-Medium,No,Research & Analysis,Strategic,Technology,Algorithmic Decision-Making,Historical,Government/Public Sector,"The CMA's papers analyze online choice architecture's impact on competition, highlighting potential harms related to algorithmic decision-making.",algorithmic decision-making,"algorithmic decision-making, competition, online choice architecture",Over 2 years ago,1318.0,17,3.0,Two papers from the CMA's Behavioural Hub discussing and summarising evidence on online choice architecture (OCA) and how it potentially causes harm.,https://www.gov.uk/government/publications/online-choice-architecture-how-digital-design-can-harm-competition-and-consumers,research,Research,2025-11-13,14
CMA,Regulatory & Finance,CMA Annual Report and Accounts 2023 to 2024,2024-07-29 23:00:00,2024.0,7.0,July,3.0,Q3.0 2024.0,2024-07,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,The CMA Annual Report and Accounts 2023 to 2024 does not address AI-related topics or obligations.,Not available,Not available,1-2 years ago,471.0,16,,The Competition and Markets Authority's (CMA) Annual Report and Accounts cover the financial year 2023 to 2024.,https://www.gov.uk/government/publications/cma-annual-report-and-accounts-2023-to-2024,corporate_report,Corporate report,2025-11-13,31
CMA,Regulatory & Finance,CMA annual report and accounts 2017 to 2018,2018-07-24 14:39:00,2018.0,7.0,July,3.0,Q3.0 2018.0,2018-07,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,The CMA annual report for 2017 to 2018 does not cover any AI-related content or requirements.,Not available,Not available,Over 2 years ago,2669.0,16,,The Competition and Markets Authority's (CMA) fourth annual report covers the financial year 2017 to 2018.,https://www.gov.uk/government/publications/cma-annual-report-and-accounts-2017-to-2018,corporate_report,Corporate report,2025-11-13,30
CMA,Regulatory & Finance,Industrial policies: new evidence for the UK,2025-04-08 23:00:00,2025.0,4.0,April,2.0,Q2.0 2025.0,2025-04,4.0,4-Low,No,Research & Analysis,Strategic,Cross-Sector,Innovation & R&D,Proposed,Government/Public Sector,"Analysis of past industrial policies aims to inform the design of the UK’s new industrial strategy, potentially impacting AI innovation.",innovation,"innovation, research, industrial strategy",Last year,218.0,20,3.0,Analysis of past industrial policies to inform the design of the UK’s new industrial strategy.,https://www.gov.uk/government/publications/industrial-policies-new-evidence-for-the-uk,research,Research,2025-11-13,15
CMA,Regulatory & Finance,Tell the CMA about your merger,2024-11-12 15:18:46,2024.0,11.0,November,4.0,Q4.0 2024.0,2024-11,0.0,5-Minimal,No,Regulation & Compliance,Operational,Other/Mixed,General AI Policy,Proposed,Business/Private Sector,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,1-2 years ago,366.0,11,,How to notify the Competition and Markets Authority (CMA) about a merger involving your business.,https://www.gov.uk/guidance/mergers-how-to-notify-the-cma-of-a-merger,detailed_guide,,2025-11-13,46
CMA,Regulatory & Finance,CMA annual report and accounts 2018 to 2019,2019-07-18 13:12:00,2019.0,7.0,July,3.0,Q3.0 2019.0,2019-07,0.0,5-Minimal,No,Research & Analysis,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,2310.0,11,,The Competition and Markets Authority's (CMA) fifth annual report covers the financial year 2018 to 2019.,https://www.gov.uk/government/publications/cma-annual-report-and-accounts-2018-to-2019,corporate_report,Corporate report,2025-11-13,29
CMA,Regulatory & Finance,How to respond to a warning or advisory letter from the CMA,2016-01-14 00:00:00,2016.0,1.0,January,1.0,Q1.0 2016.0,2016-01,0.0,5-Minimal,No,Implementation Guidance,Operational,Other/Mixed,General AI Policy,Historical,Business/Private Sector,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,3591.0,11,,Information about what to do if you receive a warning or advisory letter from the CMA.,https://www.gov.uk/guidance/warning-and-advisory-letters-essential-information-for-businesses,detailed_guide,,2025-11-13,2
CMA,Regulatory & Finance,CMA Annual Report and Accounts 2022 to 2023,2023-07-17 11:50:00,2023.0,7.0,July,3.0,Q3.0 2023.0,2023-07,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,The CMA Annual Report and Accounts 2022 to 2023 does not address AI-related topics or obligations.,Not available,Not available,Over 2 years ago,850.0,16,,The Competition and Markets Authority's (CMA) annual report and accounts cover the financial year 2022 to 2023.,https://www.gov.uk/government/publications/cma-annual-report-and-accounts-2022-to-2023,corporate_report,Corporate report,2025-11-13,29
CMA,Regulatory & Finance,CMA’s mergers intelligence function,2025-10-28 16:01:59,2025.0,10.0,October,4.0,Q4.0 2025.0,2025-10,0.0,5-Minimal,No,Implementation Guidance,Strategic,Other/Mixed,General AI Policy,Proposed,Business/Private Sector,CMA’s mergers intelligence function guidance does not specifically address AI-related actions or compliance obligations.,Not available,Not available,Last month,16.0,14,,Guidance for lawyers and third parties on how the CMA collects information before deciding whether to investigate a merger.,https://www.gov.uk/government/publications/cmas-mergers-intelligence-function-cma56,guidance,Guidance,2025-11-13,44
CMA,Regulatory & Finance,Battybid: use of automated bidding on 'penny auction' website,2010-12-15 09:00:00,2010.0,12.0,December,4.0,Q4.0 2010.0,2010-12,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,The Battybid case report does not involve AI systems or relevant compliance actions.,Not available,Not available,Over 2 years ago,5447.0,13,,Office of Fair Trading (OFT) closed consumer enforcement case.,https://www.gov.uk/cma-cases/battybid-use-of-automated-bidding-on-penny-auction-website,cma_case,,2025-11-13,50
CMA,Regulatory & Finance,CMA clears media intelligence merger,2018-11-22 11:06:38,2018.0,11.0,November,4.0,Q4.0 2018.0,2018-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,Innovation & R&D,Historical,General Public,"The CMA investigated the merger of Nielsen and Ebiquity, but it does not pertain to AI systems or obligations.",Not available,Not available,Over 2 years ago,2548.0,19,,The CMA investigated the proposed merger of data company Nielsen and the advertising intelligence division of Ebiquity.,https://www.gov.uk/government/news/cma-clears-media-intelligence-merger,news_story,,2025-11-13,47
CMA,Regulatory & Finance,Scriptmatix: supply of software for artificial bidding on 'penny auction' websites,2010-12-15 09:00:00,2010.0,12.0,December,4.0,Q4.0 2010.0,2010-12,0.0,5-Minimal,No,Regulation & Compliance,Strategic,Technology,Algorithmic Decision-Making,Historical,Business/Private Sector,"The OFT closed a consumer enforcement case regarding software for bidding on auction websites, not directly related to AI systems.",Not available,Not available,Over 2 years ago,5447.0,20,,Office of Fair Trading (OFT) closed consumer enforcement case.,https://www.gov.uk/cma-cases/scriptmatix-supply-of-software-for-artificial-bidding-on-penny-auction-websites,cma_case,,2025-11-13,50
CMA,Regulatory & Finance,CMA provisionally clears media intelligence merger,2018-10-11 06:01:43,2018.0,10.0,October,4.0,Q4.0 2018.0,2018-10,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,Innovation & R&D,Historical,General Public,"The CMA provisionally cleared the merger between Nielsen and Ebiquity, with no implications for AI systems or compliance obligations.",Not available,Not available,Over 2 years ago,2590.0,19,,The CMA has provisionally found that the proposed merger between Nielsen and Ebiquity does not raise competition concerns.,https://www.gov.uk/government/news/cma-provisionally-clears-media-intelligence-merger,news_story,,2025-11-13,41
CMA,Regulatory & Finance,Genus plc / Supersires Ltd,2004-07-07 09:00:00,2004.0,7.0,July,3.0,Q3.0 2004.0,2004-07,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,7799.0,11,,OFT closed case: Proposed acquisition by Genus plc of Supersires Ltd.,https://www.gov.uk/cma-cases/genus-plc-supersires-ltd,cma_case,,2025-11-13,28
CMA,Regulatory & Finance,Avoiding collusion in construction: advice for project directors and managers,2020-02-26 00:00:00,2020.0,2.0,February,1.0,Q1.0 2020.0,2020-02,0.0,5-Minimal,No,Implementation Guidance,Strategic,Other/Mixed,General AI Policy,Active,Business/Private Sector,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,2087.0,11,,Information for suppliers and procurers on how to avoid bid rigging and other anti-competitive practices in construction.,https://www.gov.uk/government/publications/avoiding-collusion-in-construction-advice-for-project-directors-and-managers,guidance,Guidance,2025-11-13,9
CMA,Regulatory & Finance,CMA announces two senior cartel appointments,2014-11-10 09:30:03,2014.0,11.0,November,4.0,Q4.0 2014.0,2014-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related technologies.,Not available,Not available,Over 2 years ago,4021.0,11,,"As part of an ongoing recruitment drive to grow its cartels and criminal enforcement capacity, the CMA has today announced the appointment of 2 new directors to the Cartels and Criminal Group.",https://www.gov.uk/government/news/cma-announces-two-senior-cartel-appointments,press_release,,2025-11-13,46
CMA,Regulatory & Finance,Nielsen / Ebiquity merger inquiry,2018-11-22 11:05:45,2018.0,11.0,November,4.0,Q4.0 2018.0,2018-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document discusses a merger inquiry and does not address AI systems or related topics.,Not available,Not available,Over 2 years ago,2548.0,15,,The CMA is investigating the proposed acquisition by Nielsen Holdings PLC of the advertising intelligence division of Ebiquity PLC.,https://www.gov.uk/cma-cases/nielsen-ebiquity-merger-inquiry,cma_case,,2025-11-13,47
CMA,Regulatory & Finance,Media intelligence merger could raise competition concerns,2018-06-13 06:01:00,2018.0,6.0,June,2.0,Q2.0 2018.0,2018-06,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document highlights competition concerns regarding a merger and does not involve AI systems or applications.,Not available,Not available,Over 2 years ago,2710.0,16,,The CMA has found that the proposed merger between data companies Nielsen and Ebiquity's advertising intelligence division may give rise to competition concerns.,https://www.gov.uk/government/news/media-intelligence-merger-could-raise-competition-concerns,news_story,,2025-11-13,24
CMA,Regulatory & Finance,Media intelligence merger referred for in-depth CMA investigation,2018-06-25 06:00:00,2018.0,6.0,June,2.0,Q2.0 2018.0,2018-06,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document refers to an in-depth investigation of a merger and does not pertain to AI systems or technologies.,Not available,Not available,Over 2 years ago,2698.0,19,,The proposed merger of data company Nielsen and the advertising intelligence division of Ebiquity has been referred for an in-depth investigation.,https://www.gov.uk/government/news/media-intelligence-merger-for-in-depth-cma-investigation,news_story,,2025-11-13,26
CMA,Regulatory & Finance,CMA appoints to new senior cartel role,2014-12-05 10:00:30,2014.0,12.0,December,4.0,Q4.0 2014.0,2014-12,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related systems.,Not available,Not available,Over 2 years ago,3996.0,11,,"The CMA has further strengthened its Cartels and Criminal Group (CCG), with the appointment of a new director.",https://www.gov.uk/government/news/cma-appoints-to-new-senior-cartel-role,press_release,,2025-11-13,49
CMA,Regulatory & Finance,CMA accepts sale of media solutions businesses,2015-06-16 10:00:52,2015.0,6.0,June,2.0,Q2.0 2015.0,2015-06,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related systems.,Not available,Not available,Over 2 years ago,3803.0,11,,The CMA has today accepted undertakings in lieu of a reference in relation to the acquisition by GTCR Canyon UK Investments Ltd of Gorkana.,https://www.gov.uk/government/news/cma-accepts-sale-of-media-solutions-businesses,news_story,,2025-11-13,25
CMA,Regulatory & Finance,International agencies put supply chains on notice against collusion,2022-02-17 12:31:01,2022.0,2.0,February,1.0,Q1.0 2022.0,2022-02,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,This document does not pertain to artificial intelligence or related systems.,Not available,Not available,Over 2 years ago,1365.0,11,,A new working group of international competition authorities has put companies involved in global supply chains on notice not to collude.,https://www.gov.uk/government/news/international-agencies-put-supply-chains-on-notice-against-collusion,press_release,,2025-11-13,7
