dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
Treasury,Regulatory & Finance,Economic Secretary to the Treasury speech,2023-04-17 12:04:49,2023.0,4.0,April,2.0,Q2.0 2023.0,2023-04,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Financial Services,Innovation & R&D,Active,Business/Private Sector,"Economic Secretary's speech at Innovate Finance Global Summit outlines strategic initiatives for innovation in financial services, emphasizing collaboration and investment opportunities.",innovation,"innovation, financial ai, funding",Over 2 years ago,940.0,21,3,Delivered at the Innovate Finance Global Summit.,https://www.gov.uk/government/speeches/economic-secretary-to-the-treasury-speech,speech,,2025-11-12,16
Treasury,Regulatory & Finance,UK-India 13th Economic and Financial Dialogue: Joint Statement,2025-04-08 23:00:00,2025.0,4.0,April,2.0,Q2.0 2025.0,2025-04,5.0,3-Medium,No,International Cooperation,Strategic,Other/Mixed,International Competitiveness,Active,Government/Public Sector,"UK-India Economic and Financial Dialogue on April 9, 2025, aims to strengthen economic ties and enhance international competitiveness in finance.",international cooperation,"international cooperation, financial ai, economic dialogue",Last year,218.0,20,3,"On 9 April 2025, the Chancellor Rachel Reeves and Indian Finance Minister Nirmala Sitharaman held the 13th UK-India Economic and Financial Dialogue in London, UK.",https://www.gov.uk/government/publications/uk-india-13th-economic-and-financial-dialogue-joint-statement,policy_paper,Policy paper,2025-11-12,15
Treasury,Regulatory & Finance,Infrastructure at heart of Spending Review as Chancellor launches National Infrastructure Commission,2015-10-30 00:15:36,2015.0,10.0,October,4.0,Q4.0 2015.0,2015-10,7.0,2-High,Yes,Funding & Investment,High Impact,Energy & Infrastructure,Innovation & R&D,Proposed,Government/Public Sector,"Chancellor commits £100 billion for infrastructure by 2020, aiming to enhance national capabilities and stimulate economic growth.",funding,"funding, infrastructure, economic growth",Over 2 years ago,3667.0,17,3,George Osborne commits to £100 billion in infrastructure spending by 2020.,https://www.gov.uk/government/news/infrastructure-at-heart-of-spending-review-as-chancellor-launches-national-infrastructure-commission,news_story,,2025-11-12,44
Treasury,Regulatory & Finance,Spring Statement 2025 document,2025-03-26 13:07:42,2025.0,3.0,March,1.0,Q1.0 2025.0,2025-03,6.0,3-Medium,No,Strategy & Frameworks,Strategic,Cross-Sector,General AI Policy,Active,Government/Public Sector,"Spring Statement 2025 outlines fiscal strategies and policies, providing essential guidance for government actions and budget allocations moving forward.",strategy,"strategy, fiscal policy, public sector",Last year,231.0,19,3,"This is the full Spring Statement 2025 document in print, web and HTML accessible versions.",https://www.gov.uk/government/publications/spring-statement-2025-document,policy_paper,Policy paper,2025-11-12,13
Treasury,Regulatory & Finance,Winners of Pensions Dashboard Techsprint revealed as FinTech Week 2017 draws to a close,2017-04-13 14:29:00,2017.0,4.0,April,2.0,Q2.0 2017.0,2017-04,4.0,4-Low,No,Implementation Guidance,Operational,Financial Services,Innovation & R&D,Historical,Business/Private Sector,"Winners of Pension Dashboard TechSprint announced, showcasing innovative solutions for pension management and enhancing financial services technology.",innovation,"innovation, financial ai, technology",Over 2 years ago,3135.0,17,3,After a 24 hour competition the winners of the Pension Dashboard TechSprint have been announced.,https://www.gov.uk/government/news/winners-of-pensions-dashboard-techsprint-revealed-as-fintech-week-2017-draws-to-a-close,news_story,,2025-11-12,15
Treasury,Regulatory & Finance,Our FinTech industry can power a prosperous future: article by Philip Hammond,2017-04-12 11:16:00,2017.0,4.0,April,2.0,Q2.0 2017.0,2017-04,3.0,4-Low,No,Strategy & Frameworks,Background,Financial Services,Innovation & R&D,Historical,General Public,"Philip Hammond highlights fintech's transformative potential for banking, emphasizing innovation without specific actions or deadlines.",financial ai,"financial ai, innovation, banking",Over 2 years ago,3136.0,15,3,"Fintech is changing the way we bank and is one of Britain’s most exciting industries, the Chancellor writes in The Times.",https://www.gov.uk/government/speeches/our-fintech-industry-can-power-prosperous-future-article-by-philip-hammond,authored_article,,2025-11-12,15
Treasury,Regulatory & Finance,Joint statement on the UK-U.S. Financial Regulatory Working Group meeting,2023-09-29 15:00:01,2023.0,9.0,September,3.0,Q3.0 2023.0,2023-09,7.0,2-High,Yes,International Cooperation,Strategic,Financial Services,International Competitiveness,Active,Government/Public Sector,"The UK and US Treasury reaffirm commitment to regulatory cooperation, enhancing financial stability and competitiveness. No specific deadlines or costs mentioned.",regulation,"regulation, financial stability, competitiveness",Over 2 years ago,775.0,21,3,HM Treasury and US Treasury joint statement on the eighth official meeting of the UK-US Financial Regulatory Working Group.,https://www.gov.uk/government/publications/joint-statement-on-the-uk-us-financial-regulatory-working-group-meeting,policy_paper,Policy paper,2025-11-12,39
Treasury,Regulatory & Finance,A new approach to ensure regulators and regulation support growth,2025-10-22 09:21:04,2025.0,10.0,October,4.0,Q4.0 2025.0,2025-10,8.0,2-High,Yes,Strategy & Frameworks,High Impact,Cross-Sector,General AI Policy,Proposed,Government/Public Sector,"An Action Plan aims to align regulation with growth objectives by October 2025, requiring stakeholder engagement and potential funding considerations.",regulation,"regulation, growth, stakeholder engagement",Last month,22.0,20,3,An Action Plan setting out the government's approach to regulation and regulators,https://www.gov.uk/government/publications/a-new-approach-to-ensure-regulators-and-regulation-support-growth,policy_paper,Policy paper,2025-11-12,43
Treasury,Regulatory & Finance,Mansion House 2018: Speech by the Chancellor of the Exchequer,2018-06-21 20:59:56,2018.0,6.0,June,2.0,Q2.0 2018.0,2018-06,3.0,4-Low,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,"Chancellor's speech outlines economic strategies without specific deadlines or costs, focusing on broader fiscal policies and future economic outlook.",economic strategy,"economic strategy, fiscal policy, public sector",Over 2 years ago,2701.0,19,3,"Annual Mansion House speech by Chancellor of the Exchequer, Philip Hammond MP.",https://www.gov.uk/government/speeches/mansion-house-2018-speech-by-the-chancellor-of-the-exchequer,speech,,2025-11-12,25
Treasury,Regulatory & Finance,IMF Article IV Press Conference: Chancellor's opening remarks,2017-12-20 11:17:36,2017.0,12.0,December,4.0,Q4.0 2017.0,2017-12,3.0,4-Low,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,"Chancellor's remarks at IMF emphasize UK economic performance, lacking specific actions or deadlines, primarily providing context for international economic discussions.",economic performance,"economic performance, international cooperation, public sector",Over 2 years ago,2884.0,20,3,The Chancellor of the Exchequer Philip Hammond's remarks at the IMF Article IV Press Conference.,https://www.gov.uk/government/speeches/imf-article-iv-press-conference-chancellors-opening-remarks,speech,,2025-11-12,51
Treasury,Regulatory & Finance,"Joint Statement: EU-UK Financial Regulatory Forum, May 2024",2024-05-24 10:00:02,2024.0,5.0,May,2.0,Q2.0 2024.0,2024-05,7.0,2-High,Yes,International Cooperation,Strategic,Financial Services,Innovation & R&D,Active,Government/Public Sector,"Joint statement outlines collaborative financial regulatory efforts, aiming for enhanced cooperation by May 2024, with no specified costs mentioned.",regulation,"regulation, international cooperation, innovation",1-2 years ago,538.0,19,3,HM Treasury and European Commission joint statement on the second EU-UK Financial Regulatory Forum.,https://www.gov.uk/government/publications/joint-statement-eu-uk-financial-regulatory-forum-may-2024,policy_paper,Policy paper,2025-11-12,21
Treasury,Regulatory & Finance,"£2.3 billion boost and 1,600 jobs created as UK tech goes global",2018-06-13 07:14:00,2018.0,6.0,June,2.0,Q2.0 2018.0,2018-06,7.0,2-High,Yes,Funding & Investment,High Impact,Technology,Innovation & R&D,Historical,Business/Private Sector,"£2.3 billion private investment announced, creating 1,600 jobs during London Tech Week. Immediate focus on global tech expansion required.",funding,"funding, innovation, job creation",Over 2 years ago,2710.0,19,3,"£2.3 billion of private investment and 1,600 new jobs to be announced at an event in Downing Street as part of London Tech Week",https://www.gov.uk/government/news/23-billion-boost-and-1600-jobs-created-as-uk-tech-goes-global,press_release,,2025-11-12,24
Treasury,Regulatory & Finance,Industry experts appointed to accelerate development of future tech as Chancellor sets out vision for 21st century Silicon Valleys,2022-12-18 09:00:04,2022.0,12.0,December,4.0,Q4.0 2022.0,2022-12,6.0,3-Medium,No,Strategy & Frameworks,Strategic,Technology,Innovation & R&D,Active,Government/Public Sector,Five industry experts appointed to enhance emerging technology development. Ongoing efforts to establish UK as a leader in tech innovation.,innovation,"innovation, skills, technology",Over 2 years ago,1061.0,20,3,Five leading industry experts have been appointed to help accelerate the development and deployment of emerging technologies in key UK growth sectors.,https://www.gov.uk/government/news/industry-experts-appointed-to-accelerate-development-of-future-tech-as-chancellor-sets-out-vision-for-21st-century-silicon-valleys,news_story,,2025-11-12,50
Treasury,Regulatory & Finance,Joint statement on the UK-U.S. Financial Regulatory Working Group meeting - January 2024,2024-02-05 16:00:03,2024.0,2.0,February,1.0,Q1.0 2024.0,2024-02,5.0,3-Medium,No,International Cooperation,Strategic,Financial Services,General AI Policy,Proposed,Government/Public Sector,Joint statement from UK and US Treasuries on regulatory cooperation. Focus on financial sector alignment and future meetings planned for January 2024.,financial ai,"financial ai, regulation, international cooperation",1-2 years ago,646.0,22,3,HM Treasury and US Treasury joint statement on the ninth official meeting of the UK-US Financial Regulatory Working Group.,https://www.gov.uk/government/publications/joint-statement-on-the-uk-us-financial-regulatory-working-group-meeting-january-2024,policy_paper,Policy paper,2025-11-12,6
Treasury,Regulatory & Finance,Hong Kong Trade Development Council Dinner: Chancellor's speech,2017-09-20 20:52:44,2017.0,9.0,September,3.0,Q3.0 2017.0,2017-09,3.0,4-Low,No,International Cooperation,Background,Other/Mixed,General AI Policy,Historical,General Public,Chancellor's speech at the Hong Kong Trade Development Council Dinner discusses UK-Hong Kong trade relations without specific actions or deadlines.,trade relations,"trade relations, international cooperation, economic dialogue",Over 2 years ago,2975.0,20,3,Chancellor's speech at the Hong Kong Trade Development Council Dinner.,https://www.gov.uk/government/speeches/hong-kong-trade-development-council-dinner-chancellors-speech,speech,,2025-11-12,38
Treasury,Regulatory & Finance,Pensions Dashboard will fundamentally change how people access their pensions - Simon Kirby,2017-04-12 10:31:17,2017.0,4.0,April,2.0,Q2.0 2017.0,2017-04,6.0,3-Medium,No,Strategy & Frameworks,Strategic,Financial Services,Innovation & R&D,Historical,Government/Public Sector,"Economic Secretary outlines the Pensions Dashboard initiative, aiming to enhance pension access and transparency, with no specific deadlines or costs mentioned.",pensions,"pensions, transparency, innovation",Over 2 years ago,3137.0,21,3,The Economic Secretary to the Treasury's speech at the Pensions Dashboard TechSprint.,https://www.gov.uk/government/speeches/pensions-dashboard-will-fundamentally-change-how-people-access-their-pensions-simon-kirby,speech,,2025-11-12,15
Treasury,Regulatory & Finance,£1.8 billion benefits through public sector productivity drive,2024-03-02 00:00:00,2024.0,3.0,March,1.0,Q1.0 2024.0,2024-03,8.0,2-High,Yes,Strategy & Frameworks,High Impact,Public Sector,Innovation & R&D,Active,Government/Public Sector,"New public sector productivity plans aim to deliver £1.8 billion in benefits by 2029, requiring strategic implementation and monitoring.",public sector,"public sector, productivity, funding",1-2 years ago,621.0,19,3,New plans for public sector productivity will deliver up to £1.8 billion worth of benefits by 2029.,https://www.gov.uk/government/news/18-billion-benefits-through-public-sector-productivity-drive,press_release,,2025-11-12,9
Treasury,Regulatory & Finance,Leading tech firms invest over £2 billion in the UK in one week,2024-05-10 10:48:52,2024.0,5.0,May,2.0,Q2.0 2024.0,2024-05,8.0,2-High,Yes,Funding & Investment,High Impact,Technology,Innovation & R&D,Active,Business/Private Sector,"Major tech firms have invested over £2 billion in the UK, enhancing innovation and R&D opportunities within the technology sector.",funding,"funding, innovation, technology",1-2 years ago,552.0,20,3,Major investments have been made in the past week alone,https://www.gov.uk/government/news/leading-tech-firms-invest-over-2-billion-in-the-uk-in-one-week,press_release,,2025-11-12,19
Treasury,Regulatory & Finance,Wealth of Diversity Conference: Economic Secretary's speech,2019-02-05 10:14:27,2019.0,2.0,February,1.0,Q1.0 2019.0,2019-02,4.0,4-Low,No,Strategy & Frameworks,Strategic,Financial Services,Workforce & Skills,Historical,Government/Public Sector,"Economic Secretary emphasizes the importance of diversity and inclusion for business success, promoting strategic frameworks for workforce development in financial services.",diversity,"diversity, inclusion, skills",Over 2 years ago,2473.0,21,3,"The Economic Secretary to the Treasury, John Glen speaks about the business case for diversity and inclusion at the PIMFA Wealth of Diversity Conference 2019.",https://www.gov.uk/government/speeches/wealth-of-diversity-conference-economic-secretarys-speech,speech,,2025-11-12,6
Treasury,Regulatory & Finance,2010 to 2015 government policy: tax evasion and avoidance,2015-05-08 12:27:51,2015.0,5.0,May,2.0,Q2.0 2015.0,2015-05,7.0,2-High,Yes,Regulation & Compliance,High Impact,Other/Mixed,General AI Policy,Historical,Government/Public Sector,"HMRC aims to reduce tax evasion and avoidance through compliance measures, offering opportunities for declaration and increasing prosecution of offenders.",regulation,"regulation, tax evasion",Over 2 years ago,3841.0,20,2,"HMRC works to reduce tax evasion and avoidance, including preventing evasion and avoidance, giving people opportunities to declare what they owe, and prosecuting more people who break the law.",https://www.gov.uk/government/publications/2010-to-2015-government-policy-tax-evasion-and-avoidance,policy_paper,Policy paper,2025-11-12,19
Treasury,Regulatory & Finance,Departmental Efficiency Delivery Plans,2025-06-11 12:17:57,2025.0,6.0,June,2.0,Q2.0 2025.0,2025-06,6.0,3-Medium,No,Strategy & Frameworks,Strategic,Public Sector,Innovation & R&D,Active,Government/Public Sector,"Departmental efficiency targets set for Spending Review 2025, requiring implementation of plans to optimize resource allocation and reduce costs.",efficiency,"efficiency, resource allocation, public sector",Last 6 months,154.0,19,3,An overview of departmental efficiency targets and delivery plans for Spending Review 2025.,https://www.gov.uk/government/publications/departmental-efficiency-delivery-plans,policy_paper,Policy paper,2025-11-12,24
Treasury,Regulatory & Finance,Recommendations for the Prudential Regulation Committee: November 2024,2025-01-27 16:50:40,2025.0,1.0,January,1.0,Q1.0 2025.0,2025-01,8.0,2-High,Yes,Regulation & Compliance,High Impact,Financial Services,General AI Policy,Proposed,Government/Public Sector,"Chancellor's recommendations to the PRC emphasize regulatory compliance and risk management, with a focus on enhancing financial stability by November 2024.",regulation,"regulation, financial stability, risk management",Last year,289.0,21,3,Letter from the Chancellor of the Exchequer to the Governor of the Bank of England providing recommendations for the Prudential Regulation Committee (PRC).,https://www.gov.uk/government/publications/recommendations-for-the-prudential-regulation-committee-november-2024,correspondence,Correspondence,2025-11-12,5
Treasury,Regulatory & Finance,Government Functional Standard - GovS 014: Debt,2025-08-15 15:24:09,2025.0,8.0,August,3.0,Q3.0 2025.0,2025-08,5.0,3-Medium,No,Implementation Guidance,Operational,Public Sector,General AI Policy,Active,Government/Public Sector,"This standard guides UK government operations regarding debt management, aiming for improved governance and accountability in financial practices.",governance,"governance, debt management",Last 3 months,89.0,18,2,This standard is part of a suite of standards to guide people working in and with the UK government.,https://www.gov.uk/government/publications/government-functional-standard-govs-014-debt,standard,Standard,2025-11-12,33
Treasury,Regulatory & Finance,UK and Singapore strengthen collaboration in sustainable finance and FinTech,2024-05-08 09:00:00,2024.0,5.0,May,2.0,Q2.0 2024.0,2024-05,6.0,3-Medium,No,International Cooperation,Strategic,Financial Services,Innovation & R&D,Active,Government/Public Sector,"UK and Singapore enhance sustainable finance collaboration, focusing on FinTech innovation. No specific deadlines or costs mentioned.",financial ai,"financial ai, innovation, international cooperation",1-2 years ago,554.0,17,3,HM Treasury and Monetary Authority of Singapore joint statement on the ninth meeting of the UK-Singapore Financial Dialogue.,https://www.gov.uk/government/publications/uk-and-singapore-strengthen-collaboration-in-sustainable-finance-and-fintech,policy_paper,Policy paper,2025-11-12,19
Treasury,Regulatory & Finance,Autumn Budget 2017: 25 things you need to know,2017-11-22 13:37:00,2017.0,11.0,November,4.0,Q4.0 2017.0,2017-11,3.0,4-Low,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,Chancellor's Autumn Budget 2017 outlines key financial strategies. No immediate actions or costs specified. [Further details in document],funding,"funding, strategy, financial ai",Over 2 years ago,2912.0,18,3,The Chancellor has presented his Budget to Parliament – here's a summary of what was announced.,https://www.gov.uk/government/news/autumn-budget-2017-25-things-you-need-to-know,news_story,,2025-11-12,47
Treasury,Regulatory & Finance,Exchequer Secretary speech to Goldman Sachs,2018-06-22 13:19:21,2018.0,6.0,June,2.0,Q2.0 2018.0,2018-06,4.0,4-Low,No,Strategy & Frameworks,Strategic,Financial Services,Workforce & Skills,Historical,Business/Private Sector,"Exchequer Secretary discusses support for small businesses, emphasizing skills development. No deadlines or costs mentioned.",skills,"skills, funding, financial ai",Over 2 years ago,2700.0,15,3,"Exchequer Secretary, Robert Jenrick's speech to alumni of the Goldman Sachs 10,000 Small Businesses program.",https://www.gov.uk/government/speeches/exchequer-secretary-speech-to-goldman-sachs,speech,,2025-11-12,25
Treasury,Regulatory & Finance,"'FinTech will transform the way we live and do business', says the Chancellor",2017-04-12 09:01:00,2017.0,4.0,April,2.0,Q2.0 2017.0,2017-04,5.0,3-Medium,No,International Cooperation,Strategic,Financial Services,Innovation & R&D,Historical,General Public,"Chancellor emphasizes FinTech's transformative potential for business and daily life, encouraging innovation and collaboration in the financial sector.",innovation,"innovation, financial ai, collaboration",Over 2 years ago,3137.0,18,3,"Chancellor of the Exchequer, Philip Hammond at the inaugural International FinTech Conference in London.",https://www.gov.uk/government/speeches/fintech-will-transform-the-way-we-live-and-do-business-says-the-chancellor,speech,,2025-11-12,15
Treasury,Regulatory & Finance,Spring Budget 2017: 21 things you need to know,2017-03-08 13:31:41,2017.0,3.0,March,1.0,Q1.0 2017.0,2017-03,6.0,3-Medium,No,Strategy & Frameworks,High Impact,Financial Services,Innovation & R&D,Historical,Government/Public Sector,"The Chancellor's Spring Budget outlines key financial strategies, focusing on innovation and investment opportunities for the UK economy.",funding,"funding, innovation, financial ai",Over 2 years ago,3171.0,18,3,The Chancellor has presented his Budget to Parliament – here's a summary of what was announced.,https://www.gov.uk/government/news/spring-budget-2017-21-things-you-need-to-know,news_story,,2025-11-12,10
Treasury,Regulatory & Finance,Bio Industry Association: Exchequer Secretary's speech,2019-01-28 16:43:00,2019.0,1.0,January,1.0,Q1.0 2019.0,2019-01,4.0,4-Low,No,Funding & Investment,Strategic,Other/Mixed,Innovation & R&D,Historical,Business/Private Sector,"Exchequer Secretary announces new finance report at Bio Industry Association, highlighting funding opportunities for biotechnology and innovation sectors.",funding,"funding, innovation, biotechnology",Over 2 years ago,2480.0,18,3,Robert Jenrick talks at the Bio Industry Association and launches their new finance report.,https://www.gov.uk/government/speeches/bio-industry-association-robert-jenricks-speech,speech,,2025-11-12,5
Treasury,Regulatory & Finance,The UK Financial Services Beyond Brexit Summit: Economic Secretary's speech,2019-10-28 12:13:17,2019.0,10.0,October,4.0,Q4.0 2019.0,2019-10,5.0,3-Medium,No,International Cooperation,Strategic,Financial Services,Innovation & R&D,Historical,Business/Private Sector,"Economic Secretary's speech emphasizes collaboration post-Brexit, aiming to enhance financial services innovation and competitiveness in the global market.",financial ai,"financial ai, innovation, international cooperation",Over 2 years ago,2207.0,18,3,"The Economic Secretary to the Treasury and City Minister, John Glen, delivered a speech to financial sector leaders at the fifth UK Financial Services Beyond Brexit Summit.",https://www.gov.uk/government/speeches/the-uk-financial-services-beyond-brexit-summit-economic-secretarys-speech,speech,,2025-11-12,44
Treasury,Regulatory & Finance,Autumn Statement 2016: some of the things we've announced,2016-11-23 13:28:38,2016.0,11.0,November,4.0,Q4.0 2016.0,2016-11,6.0,3-Medium,No,Strategy & Frameworks,High Impact,Other/Mixed,General AI Policy,Historical,Government/Public Sector,"Chancellor's Autumn Statement outlines key economic strategies, focusing on fiscal policies and investments to stimulate growth and public sector efficiency.",funding,"funding, strategy, economic growth",Over 2 years ago,3276.0,20,3,The Chancellor has presented his Autumn Statement to Parliament – here's a summary of what was announced.,https://www.gov.uk/government/news/autumn-statement-2016-some-of-the-things-weve-announced,news_story,,2025-11-12,47
Treasury,Regulatory & Finance,Chancellor vows to go further and faster to kickstart economic growth,2025-01-29 13:14:09,2025.0,1.0,January,1.0,Q1.0 2025.0,2025-01,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Healthcare,Innovation & R&D,Proposed,Government/Public Sector,"Chancellor's commitment to accelerate economic growth includes healthcare investments, aiming for innovation and improved public health outcomes by 2025.",healthcare ai,"healthcare ai, innovation, funding",Last year,287.0,19,3,Chancellor of the Exchequer Rachel Reeves spoke at Siemens Healthineers in Oxfordshire on 29 January 2025.,https://www.gov.uk/government/speeches/chancellor-vows-to-go-further-and-faster-to-kickstart-economic-growth,speech,,2025-11-12,5
Treasury,Regulatory & Finance,No Safe Havens 2019,2019-05-16 11:15:01,2019.0,5.0,May,2.0,Q2.0 2019.0,2019-05,6.0,3-Medium,No,Regulation & Compliance,Strategic,Other/Mixed,General AI Policy,Historical,Government/Public Sector,"HMRC's strategy aims to enhance offshore tax compliance, requiring ongoing monitoring and reporting from businesses to avoid penalties.",regulation,"regulation, governance",Over 2 years ago,2372.0,18,2,HMRC’s strategy for offshore tax compliance.,https://www.gov.uk/government/publications/no-safe-havens-2019,policy_paper,Policy paper,2025-11-12,20
Treasury,Regulatory & Finance,Economic Secretary speech to the Lord Mayor’s Financial Literacy and Inclusion Summit,2023-04-13 08:39:12,2023.0,4.0,April,2.0,Q2.0 2023.0,2023-04,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Financial Services,Workforce & Skills,Active,General Public,"The Economic Secretary emphasized improving financial literacy and inclusion, urging immediate action from stakeholders to enhance public understanding and access.",financial literacy,"financial literacy, inclusion, skills",Over 2 years ago,945.0,20,3,The Economic Secretary made a speech at Mansion House on the topic of financial literacy and inclusion.,https://www.gov.uk/government/speeches/economic-secretary-speech-to-the-lord-mayors-financial-literacy-and-inclusion-summit,speech,,2025-11-12,15
Treasury,Regulatory & Finance,Billion pound support package for innovative firms hit by coronavirus,2020-04-20 08:50:00,2020.0,4.0,April,2.0,Q2.0 2020.0,2020-04,9.0,1-Critical,Yes,Funding & Investment,High Impact,Cross-Sector,Innovation & R&D,Active,Business/Private Sector,"A £1.25 billion support package is available for innovative firms affected by coronavirus, requiring applications by businesses to access funding.",funding,"funding, innovation, support",Over 2 years ago,2033.0,20,3,"UK businesses driving innovation and development will be helped through the coronavirus outbreak with a £1.25 billion government support package, the Chancellor announced today.",https://www.gov.uk/government/news/billion-pound-support-package-for-innovative-firms-hit-by-coronavirus,news_story,,2025-11-12,17
Treasury,Regulatory & Finance,Life Sciences Sector Plan to grow economy and transform NHS,2025-07-15 23:00:00,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,6.0,3-Medium,No,Strategy & Frameworks,Strategic,Healthcare,Innovation & R&D,Active,Government/Public Sector,"The Life Sciences Sector Plan aims to grow the economy and transform the NHS, launched on 16 July 2025.",healthcare ai,"healthcare ai, innovation, economic growth",Last 6 months,120.0,19,3,The government has today (Wednesday 16 July) launched a bold new Life Sciences Sector Plan as part of the government’s flagship Industrial Strategy.,https://www.gov.uk/government/news/life-sciences-sector-plan-to-grow-economy-and-transform-nhs,press_release,,2025-11-12,29
Treasury,Regulatory & Finance,Economic crime plan 2019 to 2022,2021-05-04 15:28:13,2021.0,5.0,May,2.0,Q2.0 2021.0,2021-05,7.0,2-High,Yes,Regulation & Compliance,High Impact,Financial Services,General AI Policy,Active,Government/Public Sector,"The Economic Crime Plan outlines actions to prevent economic crime in the UK, effective from 2019 to 2022.",regulation,"regulation, financial ai",Over 2 years ago,1653.0,18,2,The plan provides information on action being taken by the public and private sectors to ensure that the UK cannot be abused for economic crime.,https://www.gov.uk/government/publications/economic-crime-plan-2019-to-2022,policy_paper,Policy paper,2025-11-12,18
Treasury,Regulatory & Finance,Chancellor speech: launching the National Cyber Security Strategy,2016-11-01 14:39:28,2016.0,11.0,November,4.0,Q4.0 2016.0,2016-11,5.0,3-Medium,No,Strategy & Frameworks,Strategic,Technology,Safety & Security,Historical,Government/Public Sector,"The National Cyber Security Strategy, launched with £1.9 billion investment, focuses on defending, deterring, and developing cybersecurity measures.",ai safety,"ai safety, funding, innovation",Over 2 years ago,3298.0,18,3,"""The new strategy is built on three core pillars: defend, deter and develop, underpinned by £1.9 billion of transformational investment..."", says the Chancellor, Philip Hammond.",https://www.gov.uk/government/speeches/chancellor-speech-launching-the-national-cyber-security-strategy,speech,,2025-11-12,44
Treasury,Regulatory & Finance,Spending Round 2019: document,2019-09-04 12:43:00,2019.0,9.0,September,3.0,Q3.0 2019.0,2019-09,3.0,4-Low,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,Government/Public Sector,"This document outlines the Spending Round 2019, detailing budget allocations without specific deadlines or costs.",governance,"governance, funding, public sector",Over 2 years ago,2261.0,15,3,This is the Spending Round in full.,https://www.gov.uk/government/publications/spending-round-2019-document,policy_paper,Policy paper,2025-11-12,36
Treasury,Regulatory & Finance,Data for the Public Good: government response,2018-07-19 08:49:00,2018.0,7.0,July,3.0,Q3.0 2018.0,2018-07,6.0,3-Medium,No,Strategy & Frameworks,Strategic,Energy & Infrastructure,Innovation & R&D,Active,Government/Public Sector,"The government responds to the National Infrastructure Commission, emphasizing technology's role in enhancing infrastructure productivity without specific deadlines or costs.",innovation,"innovation, infrastructure, technology",Over 2 years ago,2674.0,20,3,The government has published a detailed response to the National Infrastructure Commission’s report on how technology can improve infrastructure productivity.,https://www.gov.uk/government/publications/data-for-the-public-good-government-response,policy_paper,Policy paper,2025-11-12,29
Treasury,Regulatory & Finance,Audit and Risk Assurance Committee Handbook,2025-08-28 13:52:02,2025.0,8.0,August,3.0,Q3.0 2025.0,2025-08,8.0,2-High,Yes,Implementation Guidance,High Impact,Public Sector,General AI Policy,Proposed,Government/Public Sector,"The handbook provides best practices for governance in audit and risk assurance, aiming for improved compliance and accountability in public sector operations.",governance,"governance, risk assessment, regulation",Last 3 months,76.0,22,3,The Audit and Risk Assurance Committee handbook reflects developing best practice in governance.,https://www.gov.uk/government/publications/audit-committee-handbook,guidance,Guidance,2025-11-12,35
Treasury,Regulatory & Finance,Chancellor backs business and rewards workers to get Britain growing,2023-11-22 13:30:31,2023.0,11.0,November,4.0,Q4.0 2023.0,2023-11,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Cross-Sector,Innovation & R&D,Active,Business/Private Sector,"Chancellor announces tax cuts for workers and businesses to stimulate growth, effective immediately, aiming to enhance economic performance.",innovation,"innovation, funding, economic growth",1-2 years ago,721.0,18,3,"Tax cuts for working people and British business headlined Chancellor Jeremy Hunt’s ‘Autumn Statement for Growth’ today, Wednesday 22 November.",https://www.gov.uk/government/news/chancellor-backs-business-and-rewards-workers-to-get-britain-growing,news_story,,2025-11-12,47
Treasury,Regulatory & Finance,Digital Competition Expert Panel: call for evidence,2019-03-13 00:15:01,2019.0,3.0,March,1.0,Q1.0 2019.0,2019-03,5.0,3-Medium,No,Research & Analysis,Strategic,Technology,General AI Policy,Under Review,Government/Public Sector,Independent expert panel seeks evidence on digital competition; submissions encouraged to inform future policy decisions. Deadline not specified.,competition,"competition, digital economy, evidence gathering",Over 2 years ago,2437.0,18,3,Call for evidence from the independent expert panel looking at competition in the digital economy.,https://www.gov.uk/government/calls-for-evidence/digital-competition-expert-panel-call-for-evidence,call_for_evidence_outcome,,2025-11-12,11
